Test angle: 75
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
221.216 | 0.028 | 0.000 | 2.509 | 0.0952 |-0.0260 |0.0000 |0.0241 |0.0852 |
221.461 | 0.029 | 0.000 | 2.522 | 0.0956 |-0.0261 |0.0000 |0.0242 |0.0856 |
221.704 | 0.029 | 0.000 | 2.535 | 0.0960 |-0.0262 |0.0000 |0.0243 |0.0859 |
221.948 | 0.029 | 0.000 | 2.548 | 0.0964 |-0.0263 |0.0000 |0.0244 |0.0863 |
222.190 | 0.030 | 0.000 | 2.561 | 0.0968 |-0.0264 |0.0000 |0.0245 |0.0866 |
222.432 | 0.030 | 0.000 | 2.575 | 0.0972 |-0.0265 |0.0000 |0.0246 |0.0870 |
222.673 | 0.030 | 0.000 | 2.588 | 0.0976 |-0.0267 |0.0000 |0.0247 |0.0874 |
222.913 | 0.030 | 0.000 | 2.601 | 0.0979 |-0.0268 |0.0000 |0.0248 |0.0877 |
223.152 | 0.031 | 0.000 | 2.614 | 0.0983 |-0.0269 |0.0000 |0.0249 |0.0881 |
223.391 | 0.031 | 0.000 | 2.627 | 0.0987 |-0.0270 |0.0000 |0.0250 |0.0884 |
223.629 | 0.031 | 0.000 | 2.640 | 0.0991 |-0.0271 |0.0000 |0.0251 |0.0888 |
223.866 | 0.031 | 0.000 | 2.653 | 0.0995 |-0.0272 |0.0000 |0.0252 |0.0891 |
224.103 | 0.032 | 0.000 | 2.666 | 0.0999 |-0.0273 |0.0000 |0.0253 |0.0895 |
224.339 | 0.032 | 0.000 | 2.679 | 0.1003 |-0.0274 |0.0000 |0.0254 |0.0898 |
224.574 | 0.032 | 0.000 | 2.693 | 0.1007 |-0.0275 |0.0000 |0.0255 |0.0902 |
224.809 | 0.033 | 0.000 | 2.706 | 0.1010 |-0.0276 |0.0000 |0.0257 |0.0906 |
225.043 | 0.033 | 0.000 | 2.719 | 0.1014 |-0.0277 |0.0000 |0.0258 |0.0909 |
225.276 | 0.033 | 0.000 | 2.732 | 0.1018 |-0.0278 |0.0000 |0.0259 |0.0913 |
225.509 | 0.033 | 0.000 | 2.745 | 0.1022 |-0.0279 |0.0000 |0.0260 |0.0916 |
225.741 | 0.034 | 0.000 | 2.758 | 0.1026 |-0.0280 |0.0000 |0.0261 |0.0920 |
225.972 | 0.034 | 0.000 | 2.772 | 0.1030 |-0.0281 |0.0000 |0.0262 |0.0923 |
226.203 | 0.034 | 0.000 | 2.785 | 0.1034 |-0.0282 |0.0000 |0.0263 |0.0927 |
226.433 | 0.035 | 0.000 | 2.798 | 0.1037 |-0.0283 |0.0000 |0.0264 |0.0930 |
226.662 | 0.035 | 0.000 | 2.811 | 0.1041 |-0.0284 |0.0000 |0.0265 |0.0934 |
226.891 | 0.035 | 0.000 | 2.824 | 0.1045 |-0.0285 |0.0000 |0.0266 |0.0937 |
227.119 | 0.035 | 0.000 | 2.838 | 0.1049 |-0.0286 |0.0000 |0.0267 |0.0941 |
227.346 | 0.036 | 0.000 | 2.851 | 0.1053 |-0.0287 |0.0000 |0.0268 |0.0944 |
227.573 | 0.036 | 0.000 | 2.864 | 0.1057 |-0.0288 |0.0000 |0.0269 |0.0948 |
227.799 | 0.036 | 0.000 | 2.877 | 0.1061 |-0.0289 |0.0000 |0.0270 |0.0952 |
228.024 | 0.037 | 0.000 | 2.891 | 0.1064 |-0.0290 |0.0000 |0.0271 |0.0955 |
228.249 | 0.037 | 0.000 | 2.904 | 0.1068 |-0.0291 |0.0000 |0.0272 |0.0959 |
228.473 | 0.037 | 0.000 | 2.917 | 0.1072 |-0.0292 |0.0000 |0.0273 |0.0962 |
228.697 | 0.038 | 0.000 | 2.931 | 0.1076 |-0.0293 |0.0000 |0.0274 |0.0966 |
228.920 | 0.038 | 0.000 | 2.944 | 0.1080 |-0.0294 |0.0000 |0.0275 |0.0969 |
229.142 | 0.038 | 0.000 | 2.957 | 0.1084 |-0.0296 |0.0000 |0.0276 |0.0973 |
229.364 | 0.038 | 0.000 | 2.970 | 0.1087 |-0.0297 |0.0000 |0.0277 |0.0976 |
229.585 | 0.039 | 0.000 | 2.984 | 0.1091 |-0.0298 |0.0000 |0.0278 |0.0980 |
229.806 | 0.039 | 0.000 | 2.997 | 0.1095 |-0.0299 |0.0000 |0.0279 |0.0983 |
230.026 | 0.039 | 0.000 | 3.010 | 0.1099 |-0.0300 |0.0000 |0.0280 |0.0987 |
230.245 | 0.040 | 0.000 | 3.024 | 0.1103 |-0.0301 |0.0000 |0.0282 |0.0990 |
230.464 | 0.040 | 0.000 | 3.037 | 0.1107 |-0.0302 |0.0000 |0.0283 |0.0994 |
230.683 | 0.040 | 0.000 | 3.050 | 0.1110 |-0.0303 |0.0000 |0.0284 |0.0997 |
230.900 | 0.041 | 0.000 | 3.064 | 0.1114 |-0.0304 |0.0000 |0.0285 |0.1001 |
231.117 | 0.041 | 0.000 | 3.077 | 0.1118 |-0.0305 |0.0000 |0.0286 |0.1004 |
231.334 | 0.041 | 0.000 | 3.091 | 0.1122 |-0.0306 |0.0000 |0.0287 |0.1008 |
231.550 | 0.042 | 0.000 | 3.104 | 0.1126 |-0.0307 |0.0000 |0.0288 |0.1011 |
231.765 | 0.042 | 0.000 | 3.117 | 0.1130 |-0.0308 |0.0000 |0.0289 |0.1015 |
231.980 | 0.042 | 0.000 | 3.131 | 0.1133 |-0.0309 |0.0000 |0.0290 |0.1019 |
232.194 | 0.043 | 0.000 | 3.144 | 0.1137 |-0.0310 |0.0000 |0.0291 |0.1022 |
232.408 | 0.043 | 0.000 | 3.158 | 0.1141 |-0.0311 |0.0000 |0.0292 |0.1026 |
232.621 | 0.043 | 0.000 | 3.171 | 0.1145 |-0.0312 |0.0000 |0.0293 |0.1029 |
232.834 | 0.044 | 0.000 | 3.184 | 0.1149 |-0.0313 |0.0000 |0.0294 |0.1033 |
233.046 | 0.044 | 0.000 | 3.198 | 0.1153 |-0.0314 |0.0000 |0.0295 |0.1036 |
233.257 | 0.044 | 0.000 | 3.211 | 0.1156 |-0.0315 |0.0000 |0.0296 |0.1040 |
233.468 | 0.045 | 0.000 | 3.225 | 0.1160 |-0.0316 |0.0000 |0.0297 |0.1043 |
233.679 | 0.045 | 0.000 | 3.238 | 0.1164 |-0.0317 |0.0000 |0.0298 |0.1047 |
233.889 | 0.045 | 0.000 | 3.252 | 0.1168 |-0.0318 |0.0000 |0.0299 |0.1050 |
234.098 | 0.046 | 0.000 | 3.265 | 0.1172 |-0.0319 |0.0000 |0.0300 |0.1054 |
234.307 | 0.046 | 0.000 | 3.279 | 0.1176 |-0.0320 |0.0000 |0.0301 |0.1057 |
234.515 | 0.046 | 0.000 | 3.292 | 0.1179 |-0.0321 |0.0000 |0.0302 |0.1061 |
234.723 | 0.047 | 0.000 | 3.306 | 0.1183 |-0.0322 |0.0000 |0.0303 |0.1064 |
234.930 | 0.047 | 0.000 | 3.319 | 0.1187 |-0.0323 |0.0000 |0.0304 |0.1068 |
235.137 | 0.047 | 0.000 | 3.333 | 0.1191 |-0.0324 |0.0000 |0.0306 |0.1071 |
235.343 | 0.048 | 0.000 | 3.346 | 0.1195 |-0.0325 |0.0000 |0.0307 |0.1075 |
235.549 | 0.048 | 0.000 | 3.360 | 0.1198 |-0.0326 |0.0000 |0.0308 |0.1078 |
235.754 | 0.048 | 0.000 | 3.373 | 0.1202 |-0.0327 |0.0000 |0.0309 |0.1082 |
235.959 | 0.049 | 0.000 | 3.387 | 0.1206 |-0.0328 |0.0000 |0.0310 |0.1085 |
236.163 | 0.049 | 0.000 | 3.400 | 0.1210 |-0.0329 |0.0000 |0.0311 |0.1089 |
236.367 | 0.049 | 0.000 | 3.414 | 0.1214 |-0.0330 |0.0000 |0.0312 |0.1092 |
236.570 | 0.050 | 0.000 | 3.427 | 0.1217 |-0.0331 |0.0000 |0.0313 |0.1096 |
236.773 | 0.050 | 0.000 | 3.441 | 0.1221 |-0.0332 |0.0000 |0.0314 |0.1099 |
236.975 | 0.050 | 0.000 | 3.454 | 0.1225 |-0.0333 |0.0000 |0.0315 |0.1103 |
237.177 | 0.051 | 0.000 | 3.468 | 0.1229 |-0.0334 |0.0000 |0.0316 |0.1106 |
237.378 | 0.051 | 0.000 | 3.482 | 0.1233 |-0.0335 |0.0000 |0.0317 |0.1110 |
237.579 | 0.051 | 0.000 | 3.495 | 0.1236 |-0.0336 |0.0000 |0.0318 |0.1113 |
237.779 | 0.052 | 0.000 | 3.509 | 0.1240 |-0.0337 |0.0000 |0.0319 |0.1117 |
237.979 | 0.052 | 0.000 | 3.522 | 0.1244 |-0.0338 |0.0000 |0.0320 |0.1120 |
238.179 | 0.052 | 0.000 | 3.536 | 0.1248 |-0.0339 |0.0000 |0.0321 |0.1124 |
238.378 | 0.053 | 0.000 | 3.550 | 0.1252 |-0.0340 |0.0000 |0.0322 |0.1127 |
238.576 | 0.053 | 0.000 | 3.563 | 0.1255 |-0.0342 |0.0000 |0.0323 |0.1131 |
238.774 | 0.054 | 0.000 | 3.577 | 0.1259 |-0.0343 |0.0000 |0.0324 |0.1134 |
238.971 | 0.054 | 0.000 | 3.590 | 0.1263 |-0.0344 |0.0000 |0.0325 |0.1138 |
239.168 | 0.054 | 0.000 | 3.604 | 0.1267 |-0.0345 |0.0000 |0.0326 |0.1141 |
239.365 | 0.055 | 0.000 | 3.618 | 0.1271 |-0.0346 |0.0000 |0.0327 |0.1145 |
239.561 | 0.055 | 0.000 | 3.631 | 0.1274 |-0.0347 |0.0000 |0.0328 |0.1148 |
239.757 | 0.055 | 0.000 | 3.645 | 0.1278 |-0.0348 |0.0000 |0.0329 |0.1152 |
239.952 | 0.056 | 0.000 | 3.659 | 0.1282 |-0.0349 |0.0000 |0.0331 |0.1155 |
240.146 | 0.056 | 0.000 | 3.672 | 0.1286 |-0.0350 |0.0000 |0.0332 |0.1158 |
240.341 | 0.057 | 0.000 | 3.686 | 0.1290 |-0.0351 |0.0000 |0.0333 |0.1162 |
240.535 | 0.057 | 0.000 | 3.700 | 0.1293 |-0.0352 |0.0000 |0.0334 |0.1165 |
240.728 | 0.057 | 0.000 | 3.713 | 0.1297 |-0.0353 |0.0000 |0.0335 |0.1169 |
240.921 | 0.058 | 0.000 | 3.727 | 0.1301 |-0.0354 |0.0000 |0.0336 |0.1172 |
241.113 | 0.058 | 0.000 | 3.741 | 0.1305 |-0.0355 |0.0000 |0.0337 |0.1176 |
241.305 | 0.058 | 0.000 | 3.754 | 0.1309 |-0.0356 |0.0000 |0.0338 |0.1179 |
241.497 | 0.059 | 0.000 | 3.768 | 0.1312 |-0.0357 |0.0000 |0.0339 |0.1183 |
241.688 | 0.059 | 0.000 | 3.782 | 0.1316 |-0.0358 |0.0000 |0.0340 |0.1186 |
241.879 | 0.060 | 0.000 | 3.795 | 0.1320 |-0.0359 |0.0000 |0.0341 |0.1190 |
242.069 | 0.060 | 0.000 | 3.809 | 0.1324 |-0.0360 |0.0000 |0.0342 |0.1193 |
242.072 | 0.060 | 0.000 | 3.809 | 0.1324 |-0.0360 |0.0000 |0.0342 |0.1193 |
