Test angle: 15
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
226.928 | 0.030 | 0.000 | -2.614 | 0.0930 |-0.0245 |0.0000 |-0.0244 |0.0852 |
227.186 | 0.030 | 0.000 | -2.628 | 0.0934 |-0.0246 |0.0000 |-0.0245 |0.0856 |
227.442 | 0.031 | 0.000 | -2.642 | 0.0937 |-0.0247 |0.0000 |-0.0246 |0.0859 |
227.698 | 0.031 | 0.000 | -2.656 | 0.0941 |-0.0248 |0.0000 |-0.0247 |0.0863 |
227.953 | 0.031 | 0.000 | -2.670 | 0.0945 |-0.0249 |0.0000 |-0.0249 |0.0867 |
228.207 | 0.032 | 0.000 | -2.685 | 0.0949 |-0.0250 |0.0000 |-0.0250 |0.0870 |
228.460 | 0.032 | 0.000 | -2.699 | 0.0953 |-0.0251 |0.0000 |-0.0251 |0.0874 |
228.713 | 0.032 | 0.000 | -2.713 | 0.0957 |-0.0252 |0.0000 |-0.0252 |0.0878 |
228.964 | 0.032 | 0.000 | -2.727 | 0.0961 |-0.0253 |0.0000 |-0.0253 |0.0881 |
229.215 | 0.033 | 0.000 | -2.741 | 0.0965 |-0.0254 |0.0000 |-0.0254 |0.0885 |
229.466 | 0.033 | 0.000 | -2.755 | 0.0968 |-0.0255 |0.0000 |-0.0255 |0.0889 |
229.715 | 0.033 | 0.000 | -2.769 | 0.0972 |-0.0256 |0.0000 |-0.0256 |0.0892 |
229.964 | 0.034 | 0.000 | -2.783 | 0.0976 |-0.0257 |0.0000 |-0.0257 |0.0896 |
230.212 | 0.034 | 0.000 | -2.797 | 0.0980 |-0.0258 |0.0000 |-0.0258 |0.0900 |
230.459 | 0.034 | 0.000 | -2.811 | 0.0984 |-0.0259 |0.0000 |-0.0259 |0.0903 |
230.706 | 0.035 | 0.000 | -2.826 | 0.0988 |-0.0260 |0.0000 |-0.0261 |0.0907 |
230.951 | 0.035 | 0.000 | -2.840 | 0.0992 |-0.0261 |0.0000 |-0.0262 |0.0910 |
231.196 | 0.035 | 0.000 | -2.854 | 0.0995 |-0.0262 |0.0000 |-0.0263 |0.0914 |
231.441 | 0.036 | 0.000 | -2.868 | 0.0999 |-0.0263 |0.0000 |-0.0264 |0.0918 |
231.684 | 0.036 | 0.000 | -2.882 | 0.1003 |-0.0264 |0.0000 |-0.0265 |0.0921 |
231.927 | 0.036 | 0.000 | -2.897 | 0.1007 |-0.0265 |0.0000 |-0.0266 |0.0925 |
232.169 | 0.036 | 0.000 | -2.911 | 0.1011 |-0.0266 |0.0000 |-0.0267 |0.0929 |
232.411 | 0.037 | 0.000 | -2.925 | 0.1015 |-0.0267 |0.0000 |-0.0268 |0.0932 |
232.652 | 0.037 | 0.000 | -2.939 | 0.1019 |-0.0268 |0.0000 |-0.0269 |0.0936 |
232.892 | 0.037 | 0.000 | -2.953 | 0.1022 |-0.0269 |0.0000 |-0.0270 |0.0940 |
233.131 | 0.038 | 0.000 | -2.968 | 0.1026 |-0.0270 |0.0000 |-0.0271 |0.0943 |
233.370 | 0.038 | 0.000 | -2.982 | 0.1030 |-0.0271 |0.0000 |-0.0273 |0.0947 |
233.608 | 0.038 | 0.000 | -2.996 | 0.1034 |-0.0272 |0.0000 |-0.0274 |0.0950 |
233.845 | 0.039 | 0.000 | -3.011 | 0.1038 |-0.0273 |0.0000 |-0.0275 |0.0954 |
234.082 | 0.039 | 0.000 | -3.025 | 0.1042 |-0.0274 |0.0000 |-0.0276 |0.0958 |
234.318 | 0.039 | 0.000 | -3.039 | 0.1046 |-0.0275 |0.0000 |-0.0277 |0.0961 |
234.553 | 0.040 | 0.000 | -3.053 | 0.1049 |-0.0276 |0.0000 |-0.0278 |0.0965 |
234.788 | 0.040 | 0.000 | -3.068 | 0.1053 |-0.0277 |0.0000 |-0.0279 |0.0969 |
235.022 | 0.040 | 0.000 | -3.082 | 0.1057 |-0.0278 |0.0000 |-0.0280 |0.0972 |
235.255 | 0.041 | 0.000 | -3.096 | 0.1061 |-0.0279 |0.0000 |-0.0281 |0.0976 |
235.488 | 0.041 | 0.000 | -3.111 | 0.1065 |-0.0280 |0.0000 |-0.0282 |0.0979 |
235.720 | 0.041 | 0.000 | -3.125 | 0.1069 |-0.0281 |0.0000 |-0.0283 |0.0983 |
235.952 | 0.042 | 0.000 | -3.140 | 0.1073 |-0.0282 |0.0000 |-0.0285 |0.0987 |
236.183 | 0.042 | 0.000 | -3.154 | 0.1076 |-0.0283 |0.0000 |-0.0286 |0.0990 |
236.413 | 0.042 | 0.000 | -3.168 | 0.1080 |-0.0284 |0.0000 |-0.0287 |0.0994 |
236.642 | 0.043 | 0.000 | -3.183 | 0.1084 |-0.0285 |0.0000 |-0.0288 |0.0997 |
236.871 | 0.043 | 0.000 | -3.197 | 0.1088 |-0.0286 |0.0000 |-0.0289 |0.1001 |
237.100 | 0.044 | 0.000 | -3.212 | 0.1092 |-0.0287 |0.0000 |-0.0290 |0.1005 |
237.327 | 0.044 | 0.000 | -3.226 | 0.1096 |-0.0288 |0.0000 |-0.0291 |0.1008 |
237.554 | 0.044 | 0.000 | -3.240 | 0.1099 |-0.0289 |0.0000 |-0.0292 |0.1012 |
237.781 | 0.045 | 0.000 | -3.255 | 0.1103 |-0.0290 |0.0000 |-0.0293 |0.1016 |
238.007 | 0.045 | 0.000 | -3.269 | 0.1107 |-0.0291 |0.0000 |-0.0294 |0.1019 |
238.232 | 0.045 | 0.000 | -3.284 | 0.1111 |-0.0292 |0.0000 |-0.0295 |0.1023 |
238.457 | 0.046 | 0.000 | -3.298 | 0.1115 |-0.0293 |0.0000 |-0.0297 |0.1026 |
238.681 | 0.046 | 0.000 | -3.313 | 0.1119 |-0.0294 |0.0000 |-0.0298 |0.1030 |
238.904 | 0.046 | 0.000 | -3.327 | 0.1122 |-0.0295 |0.0000 |-0.0299 |0.1034 |
239.127 | 0.047 | 0.000 | -3.342 | 0.1126 |-0.0296 |0.0000 |-0.0300 |0.1037 |
239.349 | 0.047 | 0.000 | -3.356 | 0.1130 |-0.0297 |0.0000 |-0.0301 |0.1041 |
239.571 | 0.047 | 0.000 | -3.371 | 0.1134 |-0.0298 |0.0000 |-0.0302 |0.1044 |
239.792 | 0.048 | 0.000 | -3.385 | 0.1138 |-0.0299 |0.0000 |-0.0303 |0.1048 |
240.013 | 0.048 | 0.000 | -3.400 | 0.1141 |-0.0300 |0.0000 |-0.0304 |0.1052 |
240.233 | 0.049 | 0.000 | -3.414 | 0.1145 |-0.0301 |0.0000 |-0.0305 |0.1055 |
240.452 | 0.049 | 0.000 | -3.429 | 0.1149 |-0.0302 |0.0000 |-0.0306 |0.1059 |
240.671 | 0.049 | 0.000 | -3.443 | 0.1153 |-0.0303 |0.0000 |-0.0308 |0.1062 |
240.890 | 0.050 | 0.000 | -3.458 | 0.1157 |-0.0304 |0.0000 |-0.0309 |0.1066 |
241.107 | 0.050 | 0.000 | -3.472 | 0.1161 |-0.0305 |0.0000 |-0.0310 |0.1070 |
241.324 | 0.050 | 0.000 | -3.487 | 0.1164 |-0.0306 |0.0000 |-0.0311 |0.1073 |
241.541 | 0.051 | 0.000 | -3.502 | 0.1168 |-0.0307 |0.0000 |-0.0312 |0.1077 |
241.757 | 0.051 | 0.000 | -3.516 | 0.1172 |-0.0308 |0.0000 |-0.0313 |0.1080 |
241.973 | 0.052 | 0.000 | -3.531 | 0.1176 |-0.0309 |0.0000 |-0.0314 |0.1084 |
242.188 | 0.052 | 0.000 | -3.545 | 0.1180 |-0.0310 |0.0000 |-0.0315 |0.1088 |
242.402 | 0.052 | 0.000 | -3.560 | 0.1183 |-0.0311 |0.0000 |-0.0316 |0.1091 |
242.616 | 0.053 | 0.000 | -3.575 | 0.1187 |-0.0312 |0.0000 |-0.0317 |0.1095 |
242.829 | 0.053 | 0.000 | -3.589 | 0.1191 |-0.0313 |0.0000 |-0.0318 |0.1098 |
243.042 | 0.053 | 0.000 | -3.604 | 0.1195 |-0.0314 |0.0000 |-0.0320 |0.1102 |
243.255 | 0.054 | 0.000 | -3.619 | 0.1199 |-0.0315 |0.0000 |-0.0321 |0.1105 |
243.466 | 0.054 | 0.000 | -3.633 | 0.1203 |-0.0316 |0.0000 |-0.0322 |0.1109 |
243.678 | 0.055 | 0.000 | -3.648 | 0.1206 |-0.0317 |0.0000 |-0.0323 |0.1113 |
243.888 | 0.055 | 0.000 | -3.663 | 0.1210 |-0.0317 |0.0000 |-0.0324 |0.1116 |
244.099 | 0.055 | 0.000 | -3.677 | 0.1214 |-0.0318 |0.0000 |-0.0325 |0.1120 |
244.308 | 0.056 | 0.000 | -3.692 | 0.1218 |-0.0319 |0.0000 |-0.0326 |0.1123 |
244.518 | 0.056 | 0.000 | -3.707 | 0.1222 |-0.0320 |0.0000 |-0.0327 |0.1127 |
244.726 | 0.057 | 0.000 | -3.721 | 0.1225 |-0.0321 |0.0000 |-0.0328 |0.1131 |
244.935 | 0.057 | 0.000 | -3.736 | 0.1229 |-0.0322 |0.0000 |-0.0329 |0.1134 |
245.142 | 0.057 | 0.000 | -3.751 | 0.1233 |-0.0323 |0.0000 |-0.0330 |0.1138 |
245.349 | 0.058 | 0.000 | -3.765 | 0.1237 |-0.0324 |0.0000 |-0.0332 |0.1141 |
245.556 | 0.058 | 0.000 | -3.780 | 0.1241 |-0.0325 |0.0000 |-0.0333 |0.1145 |
245.762 | 0.059 | 0.000 | -3.795 | 0.1244 |-0.0326 |0.0000 |-0.0334 |0.1148 |
245.968 | 0.059 | 0.000 | -3.810 | 0.1248 |-0.0327 |0.0000 |-0.0335 |0.1152 |
246.173 | 0.059 | 0.000 | -3.824 | 0.1252 |-0.0328 |0.0000 |-0.0336 |0.1156 |
246.378 | 0.060 | 0.000 | -3.839 | 0.1256 |-0.0329 |0.0000 |-0.0337 |0.1159 |
246.582 | 0.060 | 0.000 | -3.854 | 0.1259 |-0.0330 |0.0000 |-0.0338 |0.1163 |
246.786 | 0.061 | 0.000 | -3.869 | 0.1263 |-0.0331 |0.0000 |-0.0339 |0.1166 |
246.989 | 0.061 | 0.000 | -3.883 | 0.1267 |-0.0332 |0.0000 |-0.0340 |0.1170 |
247.192 | 0.061 | 0.000 | -3.898 | 0.1271 |-0.0333 |0.0000 |-0.0341 |0.1173 |
247.394 | 0.062 | 0.000 | -3.913 | 0.1275 |-0.0334 |0.0000 |-0.0343 |0.1177 |
247.596 | 0.062 | 0.000 | -3.928 | 0.1278 |-0.0335 |0.0000 |-0.0344 |0.1181 |
247.798 | 0.063 | 0.000 | -3.943 | 0.1282 |-0.0336 |0.0000 |-0.0345 |0.1184 |
247.999 | 0.063 | 0.000 | -3.957 | 0.1286 |-0.0337 |0.0000 |-0.0346 |0.1188 |
248.199 | 0.064 | 0.000 | -3.972 | 0.1290 |-0.0338 |0.0000 |-0.0347 |0.1191 |
248.399 | 0.064 | 0.000 | -3.987 | 0.1294 |-0.0339 |0.0000 |-0.0348 |0.1195 |
248.599 | 0.064 | 0.000 | -4.002 | 0.1297 |-0.0340 |0.0000 |-0.0349 |0.1198 |
248.798 | 0.065 | 0.000 | -4.017 | 0.1301 |-0.0341 |0.0000 |-0.0350 |0.1202 |
248.996 | 0.065 | 0.000 | -4.032 | 0.1305 |-0.0342 |0.0000 |-0.0351 |0.1206 |
249.194 | 0.066 | 0.000 | -4.046 | 0.1309 |-0.0343 |0.0000 |-0.0352 |0.1209 |
249.392 | 0.066 | 0.000 | -4.061 | 0.1312 |-0.0344 |0.0000 |-0.0353 |0.1213 |
249.589 | 0.067 | 0.000 | -4.076 | 0.1316 |-0.0345 |0.0000 |-0.0355 |0.1216 |
249.786 | 0.067 | 0.000 | -4.091 | 0.1320 |-0.0346 |0.0000 |-0.0356 |0.1220 |
249.887 | 0.067 | 0.000 | -4.099 | 0.1322 |-0.0346 |0.0000 |-0.0356 |0.1222 |
