Test angle: 0
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
207.357 | 0.000 | 0.000 | 0.108 | 0.0518 |-0.0172 |0.0000 |0.0011 |0.0489 |
207.779 | 0.000 | 0.000 | 0.109 | 0.0522 |-0.0173 |0.0000 |0.0011 |0.0493 |
208.198 | 0.000 | 0.000 | 0.111 | 0.0526 |-0.0174 |0.0000 |0.0011 |0.0497 |
208.616 | 0.000 | 0.000 | 0.112 | 0.0530 |-0.0176 |0.0000 |0.0011 |0.0501 |
209.031 | 0.000 | 0.000 | 0.113 | 0.0534 |-0.0177 |0.0000 |0.0011 |0.0505 |
209.444 | 0.000 | 0.000 | 0.114 | 0.0538 |-0.0178 |0.0000 |0.0011 |0.0509 |
209.855 | 0.000 | 0.000 | 0.115 | 0.0542 |-0.0180 |0.0000 |0.0011 |0.0513 |
210.264 | 0.000 | 0.000 | 0.116 | 0.0546 |-0.0181 |0.0000 |0.0011 |0.0516 |
210.671 | 0.000 | 0.000 | 0.117 | 0.0550 |-0.0182 |0.0000 |0.0012 |0.0520 |
211.076 | 0.000 | 0.000 | 0.118 | 0.0554 |-0.0184 |0.0000 |0.0012 |0.0524 |
211.479 | 0.000 | 0.000 | 0.120 | 0.0558 |-0.0185 |0.0000 |0.0012 |0.0528 |
211.879 | 0.000 | 0.000 | 0.121 | 0.0562 |-0.0186 |0.0000 |0.0012 |0.0532 |
212.278 | 0.000 | 0.000 | 0.122 | 0.0566 |-0.0188 |0.0000 |0.0012 |0.0536 |
212.675 | 0.000 | 0.000 | 0.123 | 0.0570 |-0.0189 |0.0000 |0.0012 |0.0540 |
213.071 | 0.000 | 0.000 | 0.124 | 0.0574 |-0.0190 |0.0000 |0.0012 |0.0544 |
213.464 | 0.000 | 0.000 | 0.125 | 0.0578 |-0.0192 |0.0000 |0.0012 |0.0548 |
213.855 | 0.000 | 0.000 | 0.126 | 0.0582 |-0.0193 |0.0000 |0.0012 |0.0552 |
214.245 | 0.000 | 0.000 | 0.128 | 0.0586 |-0.0194 |0.0000 |0.0012 |0.0556 |
214.632 | 0.000 | 0.000 | 0.129 | 0.0590 |-0.0196 |0.0000 |0.0012 |0.0559 |
215.018 | 0.000 | 0.000 | 0.130 | 0.0594 |-0.0197 |0.0000 |0.0013 |0.0563 |
215.402 | 0.000 | 0.000 | 0.131 | 0.0598 |-0.0198 |0.0000 |0.0013 |0.0567 |
215.784 | 0.000 | 0.000 | 0.132 | 0.0602 |-0.0199 |0.0000 |0.0013 |0.0571 |
216.165 | 0.000 | 0.000 | 0.133 | 0.0606 |-0.0201 |0.0000 |0.0013 |0.0575 |
216.544 | 0.000 | 0.000 | 0.135 | 0.0610 |-0.0202 |0.0000 |0.0013 |0.0579 |
216.921 | 0.000 | 0.000 | 0.136 | 0.0614 |-0.0203 |0.0000 |0.0013 |0.0583 |
217.296 | 0.000 | 0.000 | 0.137 | 0.0618 |-0.0205 |0.0000 |0.0013 |0.0587 |
217.670 | 0.000 | 0.000 | 0.138 | 0.0622 |-0.0206 |0.0000 |0.0013 |0.0591 |
218.042 | 0.000 | 0.000 | 0.139 | 0.0626 |-0.0207 |0.0000 |0.0013 |0.0595 |
218.412 | 0.000 | 0.000 | 0.140 | 0.0629 |-0.0209 |0.0000 |0.0013 |0.0599 |
218.781 | 0.000 | 0.000 | 0.142 | 0.0633 |-0.0210 |0.0000 |0.0014 |0.0602 |
219.148 | 0.000 | 0.000 | 0.143 | 0.0637 |-0.0211 |0.0000 |0.0014 |0.0606 |
219.514 | 0.000 | 0.000 | 0.144 | 0.0641 |-0.0213 |0.0000 |0.0014 |0.0610 |
219.878 | 0.000 | 0.000 | 0.145 | 0.0645 |-0.0214 |0.0000 |0.0014 |0.0614 |
220.240 | 0.000 | 0.000 | 0.146 | 0.0649 |-0.0215 |0.0000 |0.0014 |0.0618 |
220.601 | 0.000 | 0.000 | 0.148 | 0.0653 |-0.0216 |0.0000 |0.0014 |0.0622 |
220.960 | 0.000 | 0.000 | 0.149 | 0.0657 |-0.0218 |0.0000 |0.0014 |0.0626 |
221.318 | 0.000 | 0.000 | 0.150 | 0.0661 |-0.0219 |0.0000 |0.0014 |0.0630 |
221.675 | 0.000 | 0.000 | 0.151 | 0.0665 |-0.0220 |0.0000 |0.0014 |0.0634 |
222.029 | 0.000 | 0.000 | 0.152 | 0.0669 |-0.0222 |0.0000 |0.0014 |0.0637 |
222.383 | 0.000 | 0.000 | 0.154 | 0.0673 |-0.0223 |0.0000 |0.0014 |0.0641 |
222.735 | 0.000 | 0.000 | 0.155 | 0.0677 |-0.0224 |0.0000 |0.0015 |0.0645 |
223.085 | 0.000 | 0.000 | 0.156 | 0.0681 |-0.0226 |0.0000 |0.0015 |0.0649 |
223.434 | 0.000 | 0.000 | 0.157 | 0.0685 |-0.0227 |0.0000 |0.0015 |0.0653 |
223.782 | 0.000 | 0.000 | 0.158 | 0.0689 |-0.0228 |0.0000 |0.0015 |0.0657 |
224.128 | 0.000 | 0.000 | 0.160 | 0.0692 |-0.0230 |0.0000 |0.0015 |0.0661 |
224.473 | 0.000 | 0.000 | 0.161 | 0.0696 |-0.0231 |0.0000 |0.0015 |0.0665 |
224.816 | 0.000 | 0.000 | 0.162 | 0.0700 |-0.0232 |0.0000 |0.0015 |0.0668 |
225.158 | 0.000 | 0.000 | 0.163 | 0.0704 |-0.0233 |0.0000 |0.0015 |0.0672 |
225.499 | 0.000 | 0.000 | 0.165 | 0.0708 |-0.0235 |0.0000 |0.0015 |0.0676 |
225.838 | 0.000 | 0.000 | 0.166 | 0.0712 |-0.0236 |0.0000 |0.0015 |0.0680 |
226.176 | 0.000 | 0.000 | 0.167 | 0.0716 |-0.0237 |0.0000 |0.0015 |0.0684 |
226.513 | 0.000 | 0.000 | 0.168 | 0.0720 |-0.0239 |0.0000 |0.0016 |0.0688 |
226.848 | 0.000 | 0.000 | 0.170 | 0.0724 |-0.0240 |0.0000 |0.0016 |0.0692 |
227.183 | 0.000 | 0.000 | 0.171 | 0.0728 |-0.0241 |0.0000 |0.0016 |0.0696 |
227.515 | 0.000 | 0.000 | 0.172 | 0.0732 |-0.0243 |0.0000 |0.0016 |0.0699 |
227.847 | 0.000 | 0.000 | 0.173 | 0.0736 |-0.0244 |0.0000 |0.0016 |0.0703 |
228.177 | 0.000 | 0.000 | 0.174 | 0.0740 |-0.0245 |0.0000 |0.0016 |0.0707 |
228.506 | 0.000 | 0.000 | 0.176 | 0.0743 |-0.0246 |0.0000 |0.0016 |0.0711 |
228.834 | 0.000 | 0.000 | 0.177 | 0.0747 |-0.0248 |0.0000 |0.0016 |0.0715 |
229.160 | 0.000 | 0.000 | 0.178 | 0.0751 |-0.0249 |0.0000 |0.0016 |0.0719 |
229.486 | 0.000 | 0.000 | 0.179 | 0.0755 |-0.0250 |0.0000 |0.0016 |0.0723 |
229.810 | 0.000 | 0.000 | 0.181 | 0.0759 |-0.0252 |0.0000 |0.0017 |0.0727 |
230.133 | 0.000 | 0.000 | 0.182 | 0.0763 |-0.0253 |0.0000 |0.0017 |0.0730 |
