Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
215.060 | 0.000 | 0.000 | -0.261 | 0.0929 |-0.0207 |0.0000 |-0.0026 |0.0815 |
215.305 | 0.000 | 0.000 | -0.263 | 0.0933 |-0.0208 |0.0000 |-0.0026 |0.0819 |
215.550 | 0.000 | 0.000 | -0.264 | 0.0936 |-0.0209 |0.0000 |-0.0026 |0.0822 |
215.794 | 0.000 | 0.000 | -0.266 | 0.0940 |-0.0210 |0.0000 |-0.0026 |0.0826 |
216.037 | 0.000 | 0.000 | -0.267 | 0.0944 |-0.0211 |0.0000 |-0.0026 |0.0829 |
216.280 | 0.000 | 0.000 | -0.268 | 0.0948 |-0.0212 |0.0000 |-0.0026 |0.0833 |
216.521 | 0.000 | 0.000 | -0.270 | 0.0952 |-0.0212 |0.0000 |-0.0026 |0.0836 |
216.763 | 0.000 | 0.000 | -0.271 | 0.0956 |-0.0213 |0.0000 |-0.0027 |0.0840 |
217.003 | 0.000 | 0.000 | -0.273 | 0.0960 |-0.0214 |0.0000 |-0.0027 |0.0843 |
217.243 | 0.000 | 0.000 | -0.274 | 0.0963 |-0.0215 |0.0000 |-0.0027 |0.0847 |
217.481 | 0.000 | 0.000 | -0.276 | 0.0967 |-0.0216 |0.0000 |-0.0027 |0.0850 |
217.720 | 0.000 | 0.000 | -0.277 | 0.0971 |-0.0217 |0.0000 |-0.0027 |0.0854 |
217.957 | 0.000 | 0.000 | -0.278 | 0.0975 |-0.0218 |0.0000 |-0.0027 |0.0857 |
218.194 | 0.000 | 0.000 | -0.280 | 0.0979 |-0.0218 |0.0000 |-0.0027 |0.0861 |
218.430 | 0.000 | 0.000 | -0.281 | 0.0983 |-0.0219 |0.0000 |-0.0027 |0.0864 |
218.666 | 0.000 | 0.000 | -0.283 | 0.0987 |-0.0220 |0.0000 |-0.0027 |0.0868 |
218.901 | 0.000 | 0.000 | -0.284 | 0.0991 |-0.0221 |0.0000 |-0.0028 |0.0871 |
219.135 | 0.000 | 0.000 | -0.286 | 0.0994 |-0.0222 |0.0000 |-0.0028 |0.0874 |
219.368 | 0.000 | 0.000 | -0.287 | 0.0998 |-0.0223 |0.0000 |-0.0028 |0.0878 |
219.601 | 0.000 | 0.000 | -0.289 | 0.1002 |-0.0224 |0.0000 |-0.0028 |0.0881 |
219.833 | 0.000 | 0.000 | -0.290 | 0.1006 |-0.0224 |0.0000 |-0.0028 |0.0885 |
220.064 | 0.000 | 0.000 | -0.291 | 0.1010 |-0.0225 |0.0000 |-0.0028 |0.0888 |
220.295 | 0.000 | 0.000 | -0.293 | 0.1014 |-0.0226 |0.0000 |-0.0028 |0.0892 |
220.525 | 0.000 | 0.000 | -0.294 | 0.1018 |-0.0227 |0.0000 |-0.0028 |0.0895 |
220.755 | 0.000 | 0.000 | -0.296 | 0.1021 |-0.0228 |0.0000 |-0.0029 |0.0899 |
220.984 | 0.000 | 0.000 | -0.297 | 0.1025 |-0.0229 |0.0000 |-0.0029 |0.0902 |
221.212 | 0.000 | 0.000 | -0.299 | 0.1029 |-0.0230 |0.0000 |-0.0029 |0.0906 |
221.439 | 0.000 | 0.000 | -0.300 | 0.1033 |-0.0230 |0.0000 |-0.0029 |0.0909 |
221.666 | 0.000 | 0.000 | -0.302 | 0.1037 |-0.0231 |0.0000 |-0.0029 |0.0913 |
221.893 | 0.000 | 0.000 | -0.303 | 0.1041 |-0.0232 |0.0000 |-0.0029 |0.0916 |
222.118 | 0.000 | 0.000 | -0.305 | 0.1044 |-0.0233 |0.0000 |-0.0029 |0.0920 |
222.343 | 0.000 | 0.000 | -0.306 | 0.1048 |-0.0234 |0.0000 |-0.0029 |0.0923 |
222.568 | 0.000 | 0.000 | -0.307 | 0.1052 |-0.0235 |0.0000 |-0.0029 |0.0926 |
222.792 | 0.000 | 0.000 | -0.309 | 0.1056 |-0.0235 |0.0000 |-0.0030 |0.0930 |
223.015 | 0.000 | 0.000 | -0.310 | 0.1060 |-0.0236 |0.0000 |-0.0030 |0.0933 |
223.238 | 0.000 | 0.000 | -0.312 | 0.1064 |-0.0237 |0.0000 |-0.0030 |0.0937 |
223.460 | 0.000 | 0.000 | -0.313 | 0.1068 |-0.0238 |0.0000 |-0.0030 |0.0940 |
223.681 | 0.000 | 0.000 | -0.315 | 0.1071 |-0.0239 |0.0000 |-0.0030 |0.0944 |
223.902 | 0.000 | 0.000 | -0.316 | 0.1075 |-0.0240 |0.0000 |-0.0030 |0.0947 |
224.122 | 0.000 | 0.000 | -0.318 | 0.1079 |-0.0241 |0.0000 |-0.0030 |0.0951 |
224.342 | 0.000 | 0.000 | -0.319 | 0.1083 |-0.0241 |0.0000 |-0.0030 |0.0954 |
224.561 | 0.000 | 0.000 | -0.321 | 0.1087 |-0.0242 |0.0000 |-0.0031 |0.0958 |
224.779 | 0.000 | 0.000 | -0.322 | 0.1091 |-0.0243 |0.0000 |-0.0031 |0.0961 |
224.997 | 0.000 | 0.000 | -0.324 | 0.1094 |-0.0244 |0.0000 |-0.0031 |0.0964 |
225.215 | 0.000 | 0.000 | -0.325 | 0.1098 |-0.0245 |0.0000 |-0.0031 |0.0968 |
225.431 | 0.000 | 0.000 | -0.327 | 0.1102 |-0.0246 |0.0000 |-0.0031 |0.0971 |
225.648 | 0.000 | 0.000 | -0.328 | 0.1106 |-0.0246 |0.0000 |-0.0031 |0.0975 |
225.863 | 0.000 | 0.000 | -0.330 | 0.1110 |-0.0247 |0.0000 |-0.0031 |0.0978 |
226.078 | 0.000 | 0.000 | -0.331 | 0.1114 |-0.0248 |0.0000 |-0.0031 |0.0982 |
226.293 | 0.000 | 0.000 | -0.333 | 0.1117 |-0.0249 |0.0000 |-0.0031 |0.0985 |
226.507 | 0.000 | 0.000 | -0.334 | 0.1121 |-0.0250 |0.0000 |-0.0032 |0.0989 |
226.720 | 0.000 | 0.000 | -0.335 | 0.1125 |-0.0251 |0.0000 |-0.0032 |0.0992 |
226.933 | 0.001 | 0.000 | -0.337 | 0.1129 |-0.0252 |0.0000 |-0.0032 |0.0995 |
227.146 | 0.001 | 0.000 | -0.338 | 0.1133 |-0.0252 |0.0000 |-0.0032 |0.0999 |
227.357 | 0.001 | 0.000 | -0.340 | 0.1136 |-0.0253 |0.0000 |-0.0032 |0.1002 |
227.569 | 0.001 | 0.000 | -0.341 | 0.1140 |-0.0254 |0.0000 |-0.0032 |0.1006 |
227.779 | 0.001 | 0.000 | -0.343 | 0.1144 |-0.0255 |0.0000 |-0.0032 |0.1009 |
227.990 | 0.001 | 0.000 | -0.344 | 0.1148 |-0.0256 |0.0000 |-0.0032 |0.1013 |
228.199 | 0.001 | 0.000 | -0.346 | 0.1152 |-0.0257 |0.0000 |-0.0033 |0.1016 |
228.408 | 0.001 | 0.000 | -0.347 | 0.1156 |-0.0257 |0.0000 |-0.0033 |0.1020 |
228.617 | 0.001 | 0.000 | -0.349 | 0.1159 |-0.0258 |0.0000 |-0.0033 |0.1023 |
228.825 | 0.001 | 0.000 | -0.350 | 0.1163 |-0.0259 |0.0000 |-0.0033 |0.1026 |
229.033 | 0.001 | 0.000 | -0.352 | 0.1167 |-0.0260 |0.0000 |-0.0033 |0.1030 |
229.240 | 0.001 | 0.000 | -0.353 | 0.1171 |-0.0261 |0.0000 |-0.0033 |0.1033 |
229.446 | 0.001 | 0.000 | -0.355 | 0.1175 |-0.0262 |0.0000 |-0.0033 |0.1037 |
229.652 | 0.001 | 0.000 | -0.356 | 0.1178 |-0.0262 |0.0000 |-0.0033 |0.1040 |
229.858 | 0.001 | 0.000 | -0.358 | 0.1182 |-0.0263 |0.0000 |-0.0033 |0.1044 |
230.063 | 0.001 | 0.000 | -0.359 | 0.1186 |-0.0264 |0.0000 |-0.0034 |0.1047 |
230.268 | 0.001 | 0.000 | -0.361 | 0.1190 |-0.0265 |0.0000 |-0.0034 |0.1050 |
230.472 | 0.001 | 0.000 | -0.362 | 0.1194 |-0.0266 |0.0000 |-0.0034 |0.1054 |
230.675 | 0.001 | 0.000 | -0.364 | 0.1197 |-0.0267 |0.0000 |-0.0034 |0.1057 |
230.878 | 0.001 | 0.000 | -0.365 | 0.1201 |-0.0267 |0.0000 |-0.0034 |0.1061 |
231.081 | 0.001 | 0.000 | -0.367 | 0.1205 |-0.0268 |0.0000 |-0.0034 |0.1064 |
231.283 | 0.001 | 0.000 | -0.368 | 0.1209 |-0.0269 |0.0000 |-0.0034 |0.1068 |
231.485 | 0.001 | 0.000 | -0.370 | 0.1213 |-0.0270 |0.0000 |-0.0034 |0.1071 |
231.686 | 0.001 | 0.000 | -0.371 | 0.1216 |-0.0271 |0.0000 |-0.0035 |0.1074 |
231.886 | 0.001 | 0.000 | -0.373 | 0.1220 |-0.0272 |0.0000 |-0.0035 |0.1078 |
232.087 | 0.001 | 0.000 | -0.374 | 0.1224 |-0.0273 |0.0000 |-0.0035 |0.1081 |
232.286 | 0.001 | 0.000 | -0.376 | 0.1228 |-0.0273 |0.0000 |-0.0035 |0.1085 |
232.486 | 0.001 | 0.000 | -0.377 | 0.1232 |-0.0274 |0.0000 |-0.0035 |0.1088 |
232.684 | 0.001 | 0.000 | -0.379 | 0.1235 |-0.0275 |0.0000 |-0.0035 |0.1092 |
232.883 | 0.001 | 0.000 | -0.381 | 0.1239 |-0.0276 |0.0000 |-0.0035 |0.1095 |
233.080 | 0.001 | 0.000 | -0.382 | 0.1243 |-0.0277 |0.0000 |-0.0035 |0.1098 |
233.278 | 0.001 | 0.000 | -0.384 | 0.1247 |-0.0278 |0.0000 |-0.0035 |0.1102 |
233.475 | 0.001 | 0.000 | -0.385 | 0.1251 |-0.0278 |0.0000 |-0.0036 |0.1105 |
233.671 | 0.001 | 0.000 | -0.387 | 0.1254 |-0.0279 |0.0000 |-0.0036 |0.1109 |
233.867 | 0.001 | 0.000 | -0.388 | 0.1258 |-0.0280 |0.0000 |-0.0036 |0.1112 |
234.063 | 0.001 | 0.000 | -0.390 | 0.1262 |-0.0281 |0.0000 |-0.0036 |0.1115 |
234.258 | 0.001 | 0.000 | -0.391 | 0.1266 |-0.0282 |0.0000 |-0.0036 |0.1119 |
234.453 | 0.001 | 0.000 | -0.393 | 0.1270 |-0.0283 |0.0000 |-0.0036 |0.1122 |
234.647 | 0.001 | 0.000 | -0.394 | 0.1273 |-0.0283 |0.0000 |-0.0036 |0.1126 |
234.841 | 0.001 | 0.000 | -0.396 | 0.1277 |-0.0284 |0.0000 |-0.0036 |0.1129 |
235.034 | 0.001 | 0.000 | -0.397 | 0.1281 |-0.0285 |0.0000 |-0.0037 |0.1132 |
235.227 | 0.001 | 0.000 | -0.399 | 0.1285 |-0.0286 |0.0000 |-0.0037 |0.1136 |
235.420 | 0.001 | 0.000 | -0.400 | 0.1288 |-0.0287 |0.0000 |-0.0037 |0.1139 |
235.612 | 0.001 | 0.000 | -0.402 | 0.1292 |-0.0288 |0.0000 |-0.0037 |0.1143 |
235.803 | 0.001 | 0.000 | -0.403 | 0.1296 |-0.0288 |0.0000 |-0.0037 |0.1146 |
235.994 | 0.001 | 0.000 | -0.405 | 0.1300 |-0.0289 |0.0000 |-0.0037 |0.1150 |
236.185 | 0.001 | 0.000 | -0.406 | 0.1304 |-0.0290 |0.0000 |-0.0037 |0.1153 |
236.375 | 0.001 | 0.000 | -0.408 | 0.1307 |-0.0291 |0.0000 |-0.0037 |0.1156 |
236.565 | 0.001 | 0.000 | -0.410 | 0.1311 |-0.0292 |0.0000 |-0.0037 |0.1160 |
236.755 | 0.001 | 0.000 | -0.411 | 0.1315 |-0.0293 |0.0000 |-0.0038 |0.1163 |
236.944 | 0.001 | 0.000 | -0.413 | 0.1319 |-0.0293 |0.0000 |-0.0038 |0.1167 |
237.041 | 0.001 | 0.000 | -0.413 | 0.1321 |-0.0294 |0.0000 |-0.0038 |0.1168 |
