Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
206.666 | 0.000 | 0.000 | -0.203 | 0.0800 |-0.0170 |0.0000 |-0.0021 |0.0700 |
206.939 | 0.000 | 0.000 | -0.205 | 0.0804 |-0.0171 |0.0000 |-0.0021 |0.0703 |
207.212 | 0.000 | 0.000 | -0.206 | 0.0808 |-0.0172 |0.0000 |-0.0021 |0.0707 |
207.484 | 0.000 | 0.000 | -0.207 | 0.0812 |-0.0172 |0.0000 |-0.0021 |0.0710 |
207.755 | 0.000 | 0.000 | -0.208 | 0.0815 |-0.0173 |0.0000 |-0.0021 |0.0714 |
208.025 | 0.000 | 0.000 | -0.210 | 0.0819 |-0.0174 |0.0000 |-0.0021 |0.0717 |
208.294 | 0.000 | 0.000 | -0.211 | 0.0823 |-0.0175 |0.0000 |-0.0021 |0.0721 |
208.562 | 0.000 | 0.000 | -0.212 | 0.0827 |-0.0176 |0.0000 |-0.0021 |0.0725 |
208.829 | 0.000 | 0.000 | -0.214 | 0.0831 |-0.0177 |0.0000 |-0.0022 |0.0728 |
209.095 | 0.000 | 0.000 | -0.215 | 0.0835 |-0.0177 |0.0000 |-0.0022 |0.0732 |
209.361 | 0.000 | 0.000 | -0.216 | 0.0839 |-0.0178 |0.0000 |-0.0022 |0.0735 |
209.625 | 0.000 | 0.000 | -0.218 | 0.0843 |-0.0179 |0.0000 |-0.0022 |0.0739 |
209.889 | 0.000 | 0.000 | -0.219 | 0.0847 |-0.0180 |0.0000 |-0.0022 |0.0742 |
210.152 | 0.000 | 0.000 | -0.220 | 0.0851 |-0.0181 |0.0000 |-0.0022 |0.0746 |
210.414 | 0.000 | 0.000 | -0.222 | 0.0854 |-0.0181 |0.0000 |-0.0022 |0.0749 |
210.675 | 0.000 | 0.000 | -0.223 | 0.0858 |-0.0182 |0.0000 |-0.0022 |0.0753 |
